Timestamp,Flex1,Flex2,Flex3,Flex4,Flex5,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
2024-12-25 18:16:05,771,775,789,876,785,-4.44,-7.03,5.65,0.02,-0.02,-0.02
2024-12-25 18:16:05,771,775,789,875,785,-4.64,-7.21,5.72,-0.07,0.02,-0.03
2024-12-25 18:16:06,770,777,789,876,784,-4.41,-7.16,5.62,-0.05,-0.01,0.00
2024-12-25 18:16:06,771,776,787,874,784,-4.48,-7.13,5.59,-0.06,0.03,-0.03
2024-12-25 18:16:06,773,778,789,875,785,-4.45,-7.21,5.61,-0.03,-0.03,-0.14
2024-12-25 18:16:06,772,777,789,874,785,-4.29,-7.27,5.80,0.06,0.03,-0.10
2024-12-25 18:16:06,772,775,789,875,785,-3.79,-7.61,5.29,0.02,0.07,-0.04
2024-12-25 18:16:07,770,776,790,876,785,-3.48,-7.14,5.83,0.15,-0.08,0.01
2024-12-25 18:16:07,771,776,789,873,783,-4.30,-6.95,6.57,0.00,-0.06,0.07
2024-12-25 18:16:07,770,775,790,875,783,-4.37,-7.38,6.21,-0.18,0.15,-0.02
2024-12-25 18:16:07,771,774,791,876,784,-3.75,-6.98,6.01,-0.26,-0.06,-0.28
2024-12-25 18:16:07,774,775,788,873,785,-3.44,-7.69,5.31,-0.13,-0.08,-0.12
2024-12-25 18:16:07,774,775,788,874,786,-3.29,-7.72,5.66,0.12,-0.06,-0.00
2024-12-25 18:16:08,773,774,786,873,784,-3.37,-7.56,6.18,0.02,-0.03,0.02
2024-12-25 18:16:08,773,773,788,872,785,-3.29,-7.43,6.08,-0.00,-0.05,0.01
2024-12-25 18:16:08,774,773,789,873,784,-3.58,-7.56,6.19,0.03,0.05,0.08
2024-12-25 18:16:08,775,774,787,872,785,-3.26,-7.40,6.39,-0.01,0.04,-0.02
2024-12-25 18:16:08,776,775,791,874,785,-3.45,-7.04,6.15,-0.06,-0.01,-0.02
2024-12-25 18:16:09,776,776,788,874,784,-3.52,-6.81,7.16,0.22,-0.08,-0.08
2024-12-25 18:16:09,773,775,787,872,785,-2.58,-7.55,6.25,0.11,0.04,0.28
2024-12-25 18:16:09,775,776,789,872,785,-3.42,-7.09,7.34,-0.10,-0.06,-0.04
2024-12-25 18:16:09,774,774,789,872,784,-3.67,-7.04,6.49,-0.34,0.12,-0.07
2024-12-25 18:16:09,777,776,789,873,784,-3.12,-6.98,6.07,-0.19,0.06,-0.24
2024-12-25 18:16:10,777,774,788,873,785,-3.04,-7.39,6.16,0.18,0.08,0.02
2024-12-25 18:16:10,777,775,788,870,783,-3.12,-7.19,7.25,0.22,0.11,-0.09
2024-12-25 18:16:10,776,775,789,873,783,-3.05,-7.22,6.94,-0.21,-0.00,-0.06
2024-12-25 18:16:10,779,775,791,873,784,-3.30,-7.75,6.04,-0.21,0.27,-0.18
2024-12-25 18:16:10,777,773,790,872,783,-2.71,-7.92,5.81,-0.14,0.26,0.05
2024-12-25 18:16:10,777,774,790,873,784,-2.53,-7.82,5.39,-0.17,-0.01,-0.17
2024-12-25 18:16:11,778,775,788,871,783,-2.89,-7.86,6.09,0.15,0.12,-0.04
2024-12-25 18:16:11,777,775,789,872,783,-3.02,-8.00,5.44,-0.00,0.09,-0.04
2024-12-25 18:16:11,778,775,789,872,785,-2.90,-7.76,5.81,0.10,0.11,-0.01
2024-12-25 18:16:11,779,774,788,871,782,-2.91,-7.83,5.57,0.06,0.15,-0.09
2024-12-25 18:16:11,776,776,790,872,782,-2.83,-7.80,6.46,0.09,0.03,-0.01
2024-12-25 18:16:12,780,776,791,873,784,-2.96,-7.65,6.20,0.11,-0.07,-0.08
2024-12-25 18:16:12,774,776,789,871,784,-2.81,-7.56,6.41,0.26,0.05,-0.15
2024-12-25 18:16:12,777,774,790,872,784,-2.43,-7.43,6.57,0.05,0.06,-0.02
2024-12-25 18:16:12,778,776,790,871,785,-2.73,-7.32,6.60,-0.02,0.00,0.02
2024-12-25 18:16:12,780,776,790,871,783,-2.66,-7.18,7.15,0.03,-0.02,0.02
2024-12-25 18:16:13,777,777,789,872,785,-2.62,-7.00,7.05,0.03,-0.02,-0.04
2024-12-25 18:16:13,778,777,793,872,783,-2.42,-7.27,6.98,0.03,-0.01,-0.01
2024-12-25 18:16:13,777,777,789,872,783,-2.39,-7.11,7.14,-0.11,-0.09,0.01
2024-12-25 18:16:13,777,778,789,871,783,-1.95,-7.03,6.70,0.03,-0.14,-0.06
2024-12-25 18:16:13,777,777,790,870,783,-2.43,-7.14,7.92,-0.04,0.12,0.04
2024-12-25 18:16:13,773,774,790,869,781,-1.70,-6.95,6.84,-0.13,0.07,0.04
2024-12-25 18:16:14,777,776,790,869,782,-2.56,-6.93,7.34,-0.16,-0.07,-0.11
2024-12-25 18:16:14,777,775,788,868,781,-2.21,-7.38,6.45,-0.03,-0.08,0.04
2024-12-25 18:16:14,775,776,790,866,782,-2.56,-7.15,7.55,0.07,0.10,0.01
2024-12-25 18:16:14,776,776,790,867,782,-2.01,-7.25,7.05,-0.06,0.07,-0.03
2024-12-25 18:16:14,778,777,789,869,782,-2.16,-7.08,6.84,-0.09,0.01,-0.01
2024-12-25 18:16:15,778,776,789,868,781,-2.37,-7.03,7.30,0.04,-0.01,-0.00
2024-12-25 18:16:15,778,778,789,868,782,-2.51,-7.16,7.23,-0.21,0.01,0.02
2024-12-25 18:16:15,778,777,789,866,782,-2.22,-7.13,7.18,-0.05,0.01,0.02
2024-12-25 18:16:15,778,778,788,866,781,-2.26,-7.19,6.86,0.03,-0.01,-0.02
2024-12-25 18:16:15,777,778,793,869,784,-2.34,-7.36,7.11,-0.06,0.04,-0.01
2024-12-25 18:16:16,778,778,792,867,782,-2.22,-7.17,7.15,-0.01,0.09,-0.05
2024-12-25 18:16:16,778,779,790,867,782,-2.18,-7.35,6.92,-0.03,0.08,0.01
2024-12-25 18:16:16,775,777,790,867,782,-2.03,-7.13,6.99,-0.05,-0.01,0.10
2024-12-25 18:16:16,779,777,792,866,780,-2.26,-6.81,7.03,0.02,-0.08,0.08
2024-12-25 18:16:16,777,777,790,866,780,-2.55,-7.00,7.14,-0.01,0.02,0.32
2024-12-25 18:16:16,779,779,789,867,780,-3.17,-6.85,7.40,0.02,-0.03,0.33
2024-12-25 18:16:17,777,777,790,867,779,-3.50,-6.77,7.25,-0.09,0.00,0.11
