Timestamp,Flex1,Flex2,Flex3,Flex4,Flex5,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
2024-12-29 15:15:45,788,773,889,837,783,0.10,-9.60,2.89,-0.70,0.37,0.45
2024-12-29 15:15:46,790,775,890,838,783,-1.55,-9.49,1.81,-0.34,0.23,0.46
2024-12-29 15:15:46,790,775,891,838,786,-1.55,-9.69,1.74,-0.02,0.11,0.23
2024-12-29 15:15:46,787,774,890,837,783,-1.87,-9.55,2.27,0.11,0.06,0.02
2024-12-29 15:15:46,789,772,889,837,783,-2.21,-9.40,2.08,-0.03,0.06,0.03
2024-12-29 15:15:46,789,774,889,836,783,-2.69,-8.82,0.93,0.12,-0.33,-0.69
2024-12-29 15:15:47,791,774,891,838,785,-0.12,-9.71,3.01,0.49,-0.54,-0.64
2024-12-29 15:15:47,788,774,890,838,783,1.60,-9.62,5.06,0.53,-0.62,-0.18
2024-12-29 15:15:47,787,775,888,837,782,1.35,-9.03,4.77,0.12,-0.21,0.05
2024-12-29 15:15:47,789,774,889,836,783,1.31,-8.83,5.08,0.16,-0.24,-0.03
2024-12-29 15:15:47,788,775,890,836,783,1.43,-8.90,5.43,0.11,-0.10,0.10
2024-12-29 15:15:48,789,774,890,836,783,1.71,-8.78,5.49,0.01,0.05,0.01
2024-12-29 15:15:48,789,774,889,836,783,1.32,-8.72,5.38,-0.34,0.31,-0.11
2024-12-29 15:15:48,789,774,888,836,781,2.37,-9.35,4.92,-0.53,0.58,-0.03
2024-12-29 15:15:48,786,775,889,837,784,0.49,-9.39,3.26,-0.58,0.86,0.44
2024-12-29 15:15:48,789,774,890,835,783,-0.30,-9.65,2.44,-0.49,0.41,0.71
2024-12-29 15:15:48,787,773,888,835,783,-1.76,-9.48,1.54,-0.21,0.27,0.49
2024-12-29 15:15:49,788,774,890,835,782,-2.07,-9.57,2.55,-0.01,0.07,0.10
2024-12-29 15:15:49,788,772,890,837,782,-1.90,-9.62,2.20,0.02,0.04,-0.06
2024-12-29 15:15:49,789,774,889,838,783,-2.28,-9.46,1.68,-0.10,-0.02,-0.15
2024-12-29 15:15:49,788,772,886,836,783,-1.25,-9.33,2.15,0.15,-0.11,-0.48
2024-12-29 15:15:49,789,774,889,837,783,0.06,-9.53,2.50,0.52,-0.80,-0.69
2024-12-29 15:15:50,788,774,891,837,782,1.43,-9.60,4.13,0.55,-0.60,-0.28
2024-12-29 15:15:50,789,774,887,837,783,2.72,-8.98,5.66,0.27,-0.49,-0.03
2024-12-29 15:15:50,788,775,890,836,783,1.87,-8.78,5.08,-0.05,0.06,0.19
2024-12-29 15:15:50,790,775,886,834,782,2.01,-8.77,5.09,-0.10,0.13,0.06
2024-12-29 15:15:50,789,773,888,836,784,1.85,-8.75,5.22,-0.10,0.15,-0.02
2024-12-29 15:15:50,789,775,889,835,783,2.13,-9.23,5.00,-0.60,0.30,-0.13
2024-12-29 15:15:51,788,773,888,835,782,1.59,-9.46,4.29,-0.31,0.30,0.19
2024-12-29 15:15:51,788,775,888,836,783,1.08,-9.46,3.64,-0.49,0.47,0.52
2024-12-29 15:15:51,790,774,889,837,784,-0.56,-9.37,2.70,-0.45,0.27,0.57
2024-12-29 15:15:51,790,773,889,837,784,-1.05,-9.67,2.43,-0.20,0.11,0.32
2024-12-29 15:15:51,786,772,887,835,783,-1.58,-9.44,2.60,0.09,0.05,-0.01
2024-12-29 15:15:52,790,773,887,835,782,-1.76,-9.41,2.58,-0.06,0.01,-0.07
2024-12-29 15:15:52,788,774,888,836,784,-1.42,-9.69,2.22,0.21,-0.09,-0.43
2024-12-29 15:15:52,787,774,889,837,782,0.41,-9.41,2.39,0.32,-0.44,-0.72
2024-12-29 15:15:52,788,773,886,836,782,1.04,-9.76,4.32,0.49,-0.19,-0.28
2024-12-29 15:15:52,790,773,887,837,782,2.62,-9.17,5.20,0.27,-0.06,0.14
2024-12-29 15:15:53,788,775,888,836,782,1.56,-8.75,4.69,0.09,-0.15,0.07
2024-12-29 15:15:53,786,773,890,836,782,2.10,-9.02,5.17,-0.02,-0.02,0.02
2024-12-29 15:15:53,787,774,888,836,783,1.81,-8.82,4.95,-0.09,0.20,0.02
2024-12-29 15:15:53,788,774,888,835,783,2.34,-9.10,5.14,-0.39,0.17,-0.12
2024-12-29 15:15:53,790,774,890,834,784,2.21,-9.24,4.36,-0.47,0.53,0.35
2024-12-29 15:15:53,788,773,888,837,782,-0.07,-9.49,2.37,-0.49,0.53,0.69
2024-12-29 15:15:54,788,774,889,836,783,-2.15,-9.72,2.04,-0.42,1.07,0.79
2024-12-29 15:15:54,788,773,887,835,782,-1.85,-9.41,1.86,-0.03,0.03,0.09
2024-12-29 15:15:54,789,774,887,835,782,-1.75,-9.49,2.20,-0.00,-0.02,-0.07
2024-12-29 15:15:54,787,775,888,835,783,-1.72,-9.30,1.45,0.15,-0.18,-0.48
2024-12-29 15:15:54,787,776,886,834,783,-0.34,-9.38,2.48,0.21,-0.28,-0.56
2024-12-29 15:15:55,790,775,889,835,782,0.70,-9.75,3.49,0.53,-0.55,-0.52
2024-12-29 15:15:55,790,777,888,835,782,1.82,-9.39,5.45,0.41,-0.37,-0.13
2024-12-29 15:15:55,787,774,886,834,783,1.36,-9.03,4.87,-0.04,-0.16,-0.08
2024-12-29 15:15:55,790,774,887,835,783,1.42,-8.81,4.80,-0.06,0.07,-0.01
2024-12-29 15:15:55,789,774,889,835,782,1.39,-8.85,5.06,-0.08,0.21,-0.07
2024-12-29 15:15:56,790,776,889,837,783,1.99,-9.26,4.92,-0.66,0.39,-0.12
2024-12-29 15:15:56,790,773,888,836,781,1.42,-9.58,3.21,-0.53,0.38,0.55
2024-12-29 15:15:56,786,774,889,836,784,-0.72,-9.56,2.16,-0.38,0.27,0.45
2024-12-29 15:15:56,790,775,888,835,783,-1.28,-9.67,1.93,-0.16,0.30,0.52
2024-12-29 15:15:56,789,776,888,835,783,-2.00,-9.48,1.88,0.02,0.15,0.17
2024-12-29 15:15:56,788,773,888,834,782,-2.07,-9.42,1.90,-0.05,0.01,-0.05
2024-12-29 15:15:57,791,772,888,833,783,-2.39,-9.07,1.23,-0.42,-0.25,-0.47
2024-12-29 15:15:57,789,774,889,834,782,-0.07,-9.73,2.26,0.26,-0.37,-0.76
2024-12-29 15:15:57,789,775,888,833,782,1.18,-9.71,3.40,0.81,-0.36,-0.49
2024-12-29 15:15:57,789,774,888,836,782,1.83,-9.37,4.73,0.22,-0.16,0.12
2024-12-29 15:15:57,788,773,889,835,782,1.41,-9.12,4.85,-0.06,-0.02,0.07
2024-12-29 15:15:58,787,773,890,835,782,1.49,-9.33,4.76,-0.01,-0.15,0.00
2024-12-29 15:15:58,789,774,888,835,782,1.31,-9.06,4.50,-0.07,-0.03,0.02
2024-12-29 15:15:58,789,775,890,836,782,1.88,-9.34,4.48,-0.21,0.22,-0.05
2024-12-29 15:15:58,789,775,890,834,782,1.53,-9.44,3.42,-0.58,0.45,0.09
2024-12-29 15:15:58,789,775,891,836,782,1.16,-10.17,3.29,-0.48,0.36,0.35
2024-12-29 15:15:58,789,774,887,834,782,-1.60,-9.45,1.62,-0.30,0.51,0.80
2024-12-29 15:15:59,790,775,889,835,783,-1.92,-9.31,1.51,0.00,0.12,0.24
2024-12-29 15:15:59,789,774,889,835,783,-2.20,-9.47,1.47,-0.03,0.10,0.00
2024-12-29 15:15:59,790,774,889,836,782,-2.25,-9.38,1.36,-0.13,-0.11,-0.36
2024-12-29 15:15:59,790,774,886,834,782,-0.42,-9.84,2.25,0.25,-0.21,-0.58
2024-12-29 15:15:59,789,774,888,836,782,1.09,-9.65,2.79,0.34,-0.33,-0.49
2024-12-29 15:16:00,787,774,887,835,782,1.84,-9.62,4.01,0.50,-0.53,-0.36
2024-12-29 15:16:00,789,774,887,835,782,2.41,-8.94,4.63,0.06,-0.11,0.15
2024-12-29 15:16:00,789,774,889,835,782,1.86,-9.11,4.37,-0.04,-0.00,0.01
2024-12-29 15:16:00,788,776,889,835,783,1.61,-8.98,4.47,-0.09,0.15,-0.07
2024-12-29 15:16:00,789,773,889,835,782,2.22,-9.39,4.21,-0.42,0.28,-0.01
